id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,tmdb_popularity,on_amazon,on_apple,on_disney,on_hbo,on_netflix,on_paramount
tm312738,Jindua,MOVIE,2017,,140,"['romance', 'family']",['IN'],6.3,1.094,,,,,1.0,
tm312747,Games of the XXI Olympiad,MOVIE,1977,,118,"['documentation', 'sport']",['CA'],6.4,1.383,,,,1.0,,
tm312767,Monster High: Electrified,MOVIE,2017,PG,72,"['family', 'animation', 'fantasy']",['US'],5.3,20.596,,,,,1.0,
tm312850,Broken Mile,MOVIE,2017,,80,"['thriller', 'drama', 'crime']",['CA'],4.1,1.488,1.0,,,,,1.0
tm312928,The Immortal Life of Henrietta Lacks,MOVIE,2017,,93,"['drama', 'history']",['US'],6.3,7.696,,,,1.0,,
tm312979,A Quiet Place,MOVIE,2018,PG-13,91,"['horror', 'scifi', 'drama']",['US'],7.5,87.053,,,,,,1.0
tm313041,Taking Earth,MOVIE,2017,,120,['scifi'],['ZA'],2.7,3.516,1.0,,,,,1.0
tm313118,"Love, Surreal and Odd",MOVIE,2017,G,95,"['comedy', 'romance']",['TR'],5.6,2.354,,,,,1.0,
tm313120,Chasing Coral,MOVIE,2017,,93,['documentation'],['US'],8.1,8.049,,,,,1.0,
tm313149,12 Strong,MOVIE,2018,R,131,"['drama', 'action', 'war', 'history']",['US'],6.5,67.199,,,,,1.0,
tm31325,Lord of the Flies,MOVIE,1963,PG-13,92,"['thriller', 'drama']",['GB'],6.9,11.218,,,,1.0,,
tm313251,Double Mommy,MOVIE,2016,,90,['drama'],"['CA', 'US']",6.0,3.861,1.0,,,,,
tm313274,Leaning Into the Wind: Andy Goldsworthy,MOVIE,2018,PG,97,"['documentation', 'european']","['GB', 'DE']",6.9,1.4,1.0,,,,,
tm313293,Whose Streets?,MOVIE,2017,R,90,['documentation'],['US'],5.5,2.526,,,,,1.0,
tm313323,Step,MOVIE,2017,PG,83,"['documentation', 'drama']",['US'],7.0,4.683,,,1.0,,,
tm31335,Golmaal Returns,MOVIE,2008,PG,135,"['comedy', 'crime']",['IN'],5.1,6.084,,,,,1.0,
tm313361,Urvi,MOVIE,2017,,153,"['thriller', 'crime', 'drama']",['IN'],6.7,1.459,1.0,,,,,
tm313374,The Tour,MOVIE,2016,,93,"['comedy', 'documentation', 'european']",['CZ'],,0.6,,,,,1.0,
tm31341,Cars,MOVIE,2006,G,117,"['comedy', 'family', 'animation', 'action', 'sport']",['US'],7.2,77.326,,,1.0,,,
tm313424,Pad Man,MOVIE,2018,PG-13,140,"['drama', 'comedy']",['IN'],7.9,5.173,,,,,1.0,
tm313437,Celebrity Habla,MOVIE,2009,PG,53,['documentation'],['US'],9.3,0.6,,,,1.0,,
tm313438,Celebrity Habla 2,MOVIE,2010,PG,58,['documentation'],['US'],8.8,0.6,,,,1.0,,
tm313448,Habla Texas,MOVIE,2011,PG,62,['documentation'],['US'],6.9,0.6,,,,1.0,,
tm31345,Carlos Mencia: No Strings Attached,MOVIE,2006,,62,"['comedy', 'documentation']",['US'],5.5,2.699,,,,,,1.0
tm313461,Habla Women,MOVIE,2013,PG,56,['documentation'],['US'],7.3,0.974,,,,1.0,,
tm313470,Brad's Status,MOVIE,2017,R,101,"['comedy', 'drama', 'music']",['US'],6.5,10.551,1.0,,,,,
tm313472,The Lost Brother,MOVIE,2017,R,112,"['thriller', 'crime', 'drama', 'european']",['AR'],6.5,4.703,,,,,1.0,
tm313487,Bending the Arc,MOVIE,2017,,102,['documentation'],['US'],8.0,3.988,,,,,1.0,
tm313492,Prodigy,MOVIE,2017,,80,"['thriller', 'scifi', 'drama']",['US'],6.0,7.422,1.0,,,,,
tm31354,The Ultimate Gift,MOVIE,2007,PG,114,"['drama', 'romance', 'family']",['US'],7.3,26.953,1.0,,,,,
tm313617,Shared Rooms,MOVIE,2016,,75,"['romance', 'drama', 'comedy']",['US'],5.7,2.957,1.0,,,,,
tm313683,Veronica,MOVIE,2017,R,105,['horror'],['ES'],6.2,55.175,,,,,1.0,
tm313712,Mom,MOVIE,2017,,147,"['drama', 'thriller', 'crime']",['IN'],7.2,8.553,,,,,1.0,
tm313723,Lonely Boys,MOVIE,2016,,90,"['drama', 'comedy', 'romance']",['US'],4.1,1.377,1.0,,,,,1.0
tm313748,Handsome: A Netflix Mystery Movie,MOVIE,2017,,81,"['comedy', 'documentation']",['US'],5.2,9.029,,,,,1.0,
tm313778,The Second Time Around,MOVIE,2016,,107,"['drama', 'romance']",['CA'],6.7,2.045,1.0,,,,,1.0
tm313863,Skinheads USA: Soldiers of the Race War,MOVIE,1993,,45,['documentation'],['US'],6.2,1.4,,,,1.0,,
tm313882,5 American Handguns - 5 American Kids,MOVIE,1995,PG,60,['documentation'],['US'],6.4,1.4,,,,1.0,,
tm31389,Speed Racer,MOVIE,2008,PG,135,"['action', 'comedy', 'drama', 'family', 'scifi', 'sport', 'european']","['US', 'DE']",6.0,18.386,,,,1.0,,
tm313970,I Am Evidence,MOVIE,2017,,89,['documentation'],['US'],7.6,3.872,,,,1.0,,
tm313974,Get Me Roger Stone,MOVIE,2017,,100,"['documentation', 'history']",['US'],7.3,6.022,,,,,1.0,
tm313975,Blame,MOVIE,2018,,100,['drama'],['US'],5.8,8.102,1.0,,,,,
tm313980,Slice,MOVIE,2018,R,82,"['horror', 'animation', 'comedy', 'crime', 'fantasy']",['US'],4.6,6.379,,,,1.0,,
tm313985,Joey: The Man Who Conquered the TT,MOVIE,2013,,66,['documentation'],['GB'],7.2,0.6,1.0,,,,,
tm313988,The Death and Life of Marsha P. Johnson,MOVIE,2017,,105,['documentation'],['US'],7.2,6.792,,,,,1.0,
tm314058,Diverge,MOVIE,2016,,85,"['thriller', 'drama', 'scifi']",['US'],4.6,3.365,1.0,,,,,1.0
tm314084,Capone,MOVIE,2020,R,103,"['drama', 'crime']","['CA', 'US']",4.7,14.191,1.0,,,,,
tm314138,Felipe Neto: My Life Makes No Sense,MOVIE,2017,,90,"['comedy', 'documentation']",['BR'],4.4,1.533,,,,,1.0,
tm314230,Wolfwalkers,MOVIE,2020,PG,103,"['fantasy', 'thriller', 'animation', 'action', 'drama', 'family']","['FR', 'IE', 'LU', 'US', 'CN']",8.0,23.004,,1.0,,,,
tm314272,Love.com,MOVIE,2017,,92,"['romance', 'comedy']",['BR'],5.8,5.452,,,,,1.0,
tm314274,Sacred Sites: Ireland,MOVIE,2014,,46,"['documentation', 'history']",['US'],,0.919,,,,,,1.0
tm31428,Waiting for Lightning,MOVIE,2012,PG-13,96,"['drama', 'documentation']",['US'],7.3,4.129,1.0,,,,,
tm314295,Nobody Speak: Trials of the Free Press,MOVIE,2017,,95,"['documentation', 'european']","['US', 'NL']",6.4,5.286,,,,,1.0,
tm314477,Skins,MOVIE,2017,,78,"['drama', 'comedy', 'fantasy', 'european']",['ES'],6.1,14.034,,,,,1.0,
tm314541,Raiders of the Border,MOVIE,1944,,58,"['western', 'action', 'crime']",['US'],5.3,0.6,1.0,,,,,1.0
tm314602,Dushmani,MOVIE,1995,,156,"['romance', 'action', 'drama']",['IN'],5.0,2.045,,,,,1.0,
tm314670,Hot Dog,MOVIE,2018,,100,"['comedy', 'action', 'european']",['DE'],3.9,7.879,1.0,,,,,
tm314677,Silence Is Welcome,MOVIE,2017,,94,['drama'],['MX'],5.1,2.331,,,,,1.0,
tm314705,Jo Koy: Live from Seattle,MOVIE,2017,,63,['comedy'],['US'],7.2,4.003,,,,,1.0,
tm314783,Corporate,MOVIE,2017,PG-13,95,"['thriller', 'drama', 'european']",['FR'],6.4,7.61,1.0,,,,,
tm314829,NY Prison Break: The Seduction of Joyce Mitchell,MOVIE,2017,,103,"['crime', 'drama']",['US'],5.5,2.766,,,,,1.0,
tm314863,Vivo,MOVIE,2021,PG,103,"['family', 'comedy', 'animation', 'drama']",['US'],6.7,101.83,,,,,1.0,
tm314939,Kalushi : The Story of Solomon Mahlangu,MOVIE,2017,,106,"['thriller', 'drama']",['ZA'],6.5,1.597,,,,,1.0,
tm315093,Sasheer Zamata: Pizza Mind,MOVIE,2017,,73,['comedy'],['US'],5.6,1.814,1.0,,,,,
tm315174,Phantom Thread,MOVIE,2017,R,130,"['drama', 'romance']","['US', 'GB']",7.4,14.833,,,,,1.0,
tm315211,Pocahontas: Beyond the Myth,MOVIE,2017,,51,"['history', 'documentation']",['US'],7.5,1.215,,,,,,1.0
tm31524,Pattiyal,MOVIE,2006,,140,['crime'],['IN'],7.2,1.327,1.0,,,,,
tm315255,Ip Man 4: The Finale,MOVIE,2019,PG,107,"['action', 'drama', 'history']","['CN', 'HK']",7.0,19.541,,,,,1.0,
tm315317,The Invincible Dragon,MOVIE,2019,,98,"['comedy', 'thriller', 'crime', 'action']",['HK'],4.3,6.092,1.0,,,,,
tm315332,Let There Be Light,MOVIE,2017,,90,"['documentation', 'european']","['CH', 'US', 'IT', 'CA', 'FR']",6.7,7.133,1.0,,,,,
tm315340,The Night Comes for Us,MOVIE,2018,R,121,"['action', 'thriller', 'crime']",['ID'],6.9,12.473,,,,,1.0,
tm315344,Molly's Game,MOVIE,2017,R,140,"['drama', 'crime', 'sport']","['CN', 'CA', 'US']",7.4,25.929,,,,,1.0,
tm315345,City of Joy,MOVIE,2016,,74,"['documentation', 'thriller', 'war', 'crime', 'drama']",['CD'],7.5,1.239,,,,,1.0,
tm315397,Stratton,MOVIE,2017,R,94,"['thriller', 'action']",['GB'],4.8,14.56,1.0,,,,,
tm315406,Magalir Mattum,MOVIE,2017,,140,['drama'],['IN'],6.3,1.328,1.0,,,,,
tm315424,An Evening with Beverly Luff Linn,MOVIE,2018,R,108,"['crime', 'comedy']","['GB', 'US']",5.8,5.109,,,,,1.0,
tm315584,Godzilla: Planet of the Monsters,MOVIE,2017,PG-13,89,"['scifi', 'action', 'animation']",['JP'],6.0,15.942,,,,,1.0,
tm31564,Linewatch,MOVIE,2008,R,85,"['thriller', 'crime', 'drama']",['US'],5.4,3.972,,,,,1.0,
tm315678,Escape Plan 2: Hades,MOVIE,2018,R,93,"['action', 'crime', 'scifi', 'thriller']","['CN', 'US']",3.9,30.668,,,,1.0,,
tm315732,Aries Spears: Comedy Blueprint,MOVIE,2016,,59,['comedy'],['US'],7.0,1.367,1.0,,,,,
tm315736,Mully,MOVIE,2015,,81,"['drama', 'family', 'documentation']","['KE', 'US']",8.2,3.09,1.0,,,,,
tm31575,Pablo Francisco: Ouch!,MOVIE,2006,PG,69,"['comedy', 'documentation']",['US'],7.5,2.135,1.0,,,,,
tm315754,Envisage,MOVIE,2017,,82,['drama'],['US'],5.7,0.6,,,,,,1.0
tm315820,Habla y vota,MOVIE,2016,PG,54,['documentation'],['US'],4.3,1.14,,,,1.0,,
tm315843,Saturday Church,MOVIE,2017,,82,"['fantasy', 'drama', 'music']",['US'],6.3,3.202,1.0,,,,,
tm315847,Unacknowledged,MOVIE,2017,,100,['documentation'],['US'],7.0,10.612,1.0,,,,,
tm315850,Take Me,MOVIE,2017,,83,"['comedy', 'crime', 'thriller']",['US'],6.1,8.222,,,,,1.0,
tm315865,Laerte-se,MOVIE,2017,,100,['documentation'],['BR'],7.0,3.27,,,,,1.0,
tm315909,Pete Holmes: Faces and Sounds,MOVIE,2016,,57,['comedy'],['US'],7.0,2.387,,,,1.0,,
tm31600,Get Thrashed,MOVIE,2006,,100,"['music', 'documentation', 'history']",['US'],7.8,3.7,1.0,,,,,
tm316186,Secondhand Hearts,MOVIE,2017,,95,"['romance', 'drama']",['US'],5.0,1.637,1.0,,,,,
tm316203,The Cat In The Hat Knows A Lot About Halloween!,MOVIE,2016,G,58,"['fantasy', 'animation', 'family']","['CA', 'US']",6.3,1.687,1.0,,,,,
tm316211,Before All Others,MOVIE,2016,PG,86,['family'],['XX'],5.1,2.072,1.0,,,,,
tm316228,What if it Works?,MOVIE,2017,,95,"['drama', 'comedy', 'romance']",['AU'],5.4,1.72,1.0,,,,,1.0
tm316311,Wasp Network,MOVIE,2020,R,128,"['thriller', 'drama', 'crime']","['BR', 'FR', 'ES', 'BE']",5.9,10.195,,,,,1.0,
tm316365,The Last Movie Star,MOVIE,2018,R,104,['drama'],['US'],7.0,6.755,,,,1.0,,
tm316405,Eat Your Heart Out,MOVIE,1997,R,94,"['comedy', 'drama', 'european']",['US'],5.5,1.135,1.0,,,,,
tm316414,Hell Fest,MOVIE,2018,R,88,"['horror', 'thriller']",['US'],5.5,15.417,,,,,1.0,
tm316476,Another Mother's Son,MOVIE,2017,,103,"['drama', 'war']",['GB'],6.8,6.438,1.0,,,,,
tm316512,Nervous Energy,MOVIE,1995,,104,[],['GB'],,1.023,1.0,,,,,
tm316567,HiGH&LOW: The Red Rain,MOVIE,2016,,110,"['action', 'drama']",['JP'],6.1,2.529,,,,,1.0,
tm31658,Dynamite Warrior,MOVIE,2006,,103,"['action', 'drama', 'comedy', 'thriller']",['TH'],5.1,3.078,1.0,,,,,
tm316632,Guardians Of The Crown,MOVIE,2014,,86,"['fantasy', 'horror', 'action', 'drama', 'european']",['IE'],5.2,1.4,1.0,,,,,
tm316652,Aayna Ka Bayna,MOVIE,2012,G,94,['music'],['IN'],6.0,0.6,1.0,,,,,
tm316658,Frat Star,MOVIE,2017,,85,"['drama', 'comedy']",['US'],3.6,4.049,,,,,1.0,
tm31668,Jo Koy: Lights Out,MOVIE,2012,,60,['comedy'],['US'],7.6,2.121,,,,,,1.0
tm316731,Bert Kreischer: The Machine,MOVIE,2016,,70,['comedy'],['US'],7.6,2.92,,,,,1.0,
tm316744,Lucas Brothers: On Drugs,MOVIE,2017,,49,['comedy'],['US'],5.7,2.445,,,,,1.0,
tm316754,Just Charlie,MOVIE,2017,,97,['drama'],['GB'],6.8,3.331,1.0,,,,,
tm316791,3 Hours till Dead,MOVIE,2017,,79,['horror'],['CA'],4.1,2.361,1.0,,,,,1.0
tm316882,Anna Karenina. Vronsky's Story,MOVIE,2017,,138,"['romance', 'drama']",['RU'],6.2,6.335,1.0,,,,,
tm316923,Kartini: Princess of Java,MOVIE,2017,,118,"['drama', 'family', 'history', 'european']",['ID'],7.6,2.116,,,,,1.0,
tm31695,Pinochet in Suburbia,MOVIE,2006,,90,['drama'],['GB'],6.1,2.317,,,,1.0,,
tm317073,Ismael's Ghosts,MOVIE,2017,R,114,"['drama', 'romance', 'thriller', 'european']",['FR'],5.5,8.659,1.0,,,,,
tm317110,Psychokinesis,MOVIE,2018,,101,"['fantasy', 'action', 'comedy']",['KR'],5.9,23.968,,,,,1.0,
tm317182,The Ballad of Billie Blue,MOVIE,1972,G,78,['drama'],['US'],6.0,0.6,1.0,,,,,
tm317212,George Fest: A Night to Celebrate the Music of George Harrison,MOVIE,2016,,75,"['music', 'documentation']",['XX'],8.3,1.718,1.0,,,,,
tm317274,Can't Help Falling in Love,MOVIE,2017,,119,"['romance', 'comedy', 'drama']",['PH'],6.9,2.812,,,,,1.0,
tm317355,6 Days,MOVIE,2017,R,95,"['thriller', 'action', 'history', 'drama']","['NZ', 'GB']",6.2,18.663,1.0,,,,,
tm317393,Her Dark Past,MOVIE,2016,,80,['thriller'],['US'],5.1,3.612,1.0,,,,,
tm317435,Warning: This Drug May Kill You,MOVIE,2017,,60,['documentation'],['US'],7.2,3.057,,,,1.0,,
tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],6.3,3.35,,,,,1.0,
tm3175,Meet Me in St. Louis,MOVIE,1945,,113,"['drama', 'family', 'romance', 'music', 'comedy']",['US'],7.5,8.311,,,,1.0,,
tm317509,Thunder Trail,MOVIE,1937,,58,"['western', 'action']",['US'],6.2,0.931,1.0,,,,,1.0
tm317518,The Field Guide to Evil,MOVIE,2019,R,117,['horror'],"['HU', 'IN', 'NZ', 'PL', 'TR', 'US', 'AT', 'GR']",4.8,8.488,,,,1.0,,
tm317542,1922,MOVIE,2017,,101,"['horror', 'drama', 'documentation', 'crime', 'thriller']",['US'],6.2,17.275,,,,,1.0,
tm317566,Creep 2,MOVIE,2017,R,80,"['thriller', 'horror', 'crime', 'drama']",['US'],6.4,14.489,,,,,1.0,
tm317617,The Adventurers,MOVIE,2017,,140,"['drama', 'action', 'crime']","['HK', 'CN', 'CZ']",5.6,8.659,1.0,,,,,
tm31764,Pirates of the Caribbean: Dead Man's Chest,MOVIE,2006,PG-13,151,"['fantasy', 'action']",['US'],7.3,635.656,,,1.0,,,
tm317850,Meet The in-Laws,MOVIE,2016,,75,['comedy'],['NG'],6.0,1.512,,,,,1.0,
tm31791,Dim Sum Funeral,MOVIE,2008,R,95,"['drama', 'comedy']","['CA', 'US']",5.3,3.038,,,,1.0,,
tm317910,Immortal Demon Slayer,MOVIE,2017,,130,"['action', 'fantasy', 'family']",['CN'],5.9,21.744,1.0,,,,,
tm317933,DC Super Hero Girls: Intergalactic Games,MOVIE,2017,,76,"['animation', 'family']",['US'],,7.066,,,,1.0,,
tm317960,Boyfriend Killer,MOVIE,2017,,120,"['thriller', 'drama']",['US'],5.1,3.956,1.0,,,,,
tm317993,Sketch,MOVIE,2018,,131,"['action', 'thriller']",['IN'],5.8,2.211,1.0,,,,,
tm318043,Black Butterfly,MOVIE,2017,R,93,"['thriller', 'crime', 'european']",['US'],6.1,13.551,,,,1.0,,
tm318163,Holy Air,MOVIE,2017,,81,['comedy'],['IL'],6.5,0.827,1.0,,,,,
tm318178,The House of Tomorrow,MOVIE,2017,,85,"['drama', 'comedy']",['US'],6.2,6.78,1.0,,,,,
tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,PG-13,123,"['documentation', 'music']",['US'],7.4,4.315,,,,,1.0,
tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,PG-13,123,"['music', 'documentation']",['US'],7.5,7.169,,,,,,1.0
tm318206,Den of Thieves,MOVIE,2018,R,140,"['thriller', 'crime', 'drama', 'action']",['US'],7.0,47.326,,,,,1.0,
tm318224,Aladdin,MOVIE,2019,PG,128,"['fantasy', 'action', 'comedy', 'family', 'romance', 'drama']",['US'],6.9,78.52,,,1.0,,,
tm318382,Thirst Street,MOVIE,2018,,83,"['thriller', 'comedy', 'drama', 'romance', 'european']","['US', 'FR']",5.8,2.339,1.0,,,,,
tm318383,The Penguin Counters,MOVIE,2017,,67,['documentation'],"['AR', 'US', 'AQ']",7.1,0.6,1.0,,,,,1.0
tm318398,Instant Death,MOVIE,2017,,84,['action'],['GB'],4.1,8.664,1.0,,,,,
tm318435,Brent Weinbach: Appealing to the Mainstream,MOVIE,2017,,69,['comedy'],['US'],5.9,2.332,1.0,,,,,
tm318641,Justice,MOVIE,2017,R,99,"['western', 'drama', 'action', 'european']",['US'],4.0,5.604,,,,,1.0,
tm318718,Kenny Sebastian : Don't Be That Guy,MOVIE,2017,,54,['comedy'],['IN'],7.4,1.525,1.0,,,,,
tm318755,Jackson,MOVIE,2016,,92,"['documentation', 'thriller']",['US'],7.4,2.379,,,,1.0,,
tm319000,Action Point,MOVIE,2018,R,85,"['drama', 'comedy']","['ZA', 'US']",5.1,15.0,,,,,,1.0
tm319023,The Legend of Ben Hall,MOVIE,2016,,139,"['western', 'history', 'action', 'drama']",['AU'],5.8,7.874,1.0,,,,,
tm319127,Vir Das: Abroad Understanding,MOVIE,2017,,65,['comedy'],"['IN', 'US']",6.9,2.464,,,,,1.0,
tm319139,Saaho,MOVIE,2019,R,171,"['thriller', 'action', 'crime', 'drama', 'romance']",['IN'],5.5,5.566,1.0,,,,,
tm319139,Saaho,MOVIE,2019,,171,"['thriller', 'action', 'crime', 'drama', 'romance']",['IN'],5.0,7.256,,,,,1.0,
tm31915,Ring of Death,MOVIE,2008,R,85,"['thriller', 'drama', 'action', 'crime']",['US'],4.8,3.776,1.0,,,,,1.0
tm319165,Rag and Bone,MOVIE,1998,,90,"['crime', 'drama', 'thriller']",['US'],4.7,0.6,1.0,,,,,
tm319189,The Kid Who Would Be King,MOVIE,2019,PG,120,"['fantasy', 'action', 'family']",['GB'],6.1,15.742,,,1.0,,,
tm319217,Noelle,MOVIE,2020,G,100,"['fantasy', 'comedy', 'romance', 'family']",['US'],6.3,11.066,,,1.0,,,
tm319224,The Loud House Movie,MOVIE,2021,G,83,"['comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller']",['US'],6.1,88.011,,,,,1.0,
tm319236,The Perfect Husband,MOVIE,1993,,89,"['drama', 'european']","['SK', 'ES', 'GB', 'AR']",5.9,1.021,1.0,,,,,
tm319237,Magic Camp,MOVIE,2020,PG,100,"['fantasy', 'comedy', 'family']",['US'],6.3,12.069,,,1.0,,,
tm31930,The Extreme Adventures of Super Dave,MOVIE,2000,PG,91,['action'],['US'],,2.061,1.0,,,,,
tm319310,CIA: Comrade In America,MOVIE,2017,,134,"['action', 'romance', 'drama']",['IN'],6.4,2.548,,,,,1.0,
tm319354,Santa Pac's Merry Berry Day,MOVIE,2016,,44,"['animation', 'comedy', 'action']","['US', 'CA', 'JP']",,1.605,,,,,1.0,
tm31941,Come Morning,MOVIE,2012,,80,"['drama', 'thriller']",['US'],5.3,1.862,1.0,,,,,
tm31944,Dhoom 2,MOVIE,2006,PG-13,147,"['drama', 'thriller', 'action', 'crime']",['IN'],6.5,8.849,1.0,,,,,
tm319477,Rodney King,MOVIE,2017,,52,"['drama', 'crime', 'documentation', 'comedy', 'history']",['US'],5.8,3.055,,,,,1.0,
tm31948,26 Years,MOVIE,2012,,135,"['drama', 'thriller', 'crime']",['KR'],6.3,8.673,,,,,1.0,
tm319512,The Girl from the Song,MOVIE,2017,,102,"['romance', 'drama', 'music', 'european']",['ES'],5.6,8.448,,,,,1.0,
tm319560,Joe's War,MOVIE,2017,,107,['drama'],['US'],4.1,2.431,1.0,,,,,1.0
tm31957,Fatal Contact: Bird Flu in America,MOVIE,2006,,83,"['thriller', 'drama', 'horror', 'scifi']",['US'],4.7,5.052,1.0,,,,,
tm319574,Chris Gethard: Career Suicide,MOVIE,2017,,89,"['comedy', 'documentation']",['US'],7.3,2.559,,,,1.0,,
tm31963,Portraits of a Lady,MOVIE,2008,PG-13,40,['documentation'],['US'],6.5,1.386,,,,1.0,,
tm319648,What Children Do,MOVIE,2017,,87,"['comedy', 'drama', 'family']",['US'],6.8,0.79,1.0,,,,,1.0
tm319702,The Field,MOVIE,2019,PG-13,92,"['fantasy', 'thriller', 'scifi']",['US'],4.3,2.092,1.0,,,,,1.0
tm319818,Outlaw King,MOVIE,2018,R,121,"['action', 'drama', 'history', 'war']","['US', 'GB']",6.9,24.14,,,,,1.0,
tm31983,Teenage Bank Heist,MOVIE,2012,,90,['thriller'],"['CA', 'US']",5.2,3.722,1.0,,,,,
tm319882,Hampstead,MOVIE,2017,PG-13,102,"['comedy', 'romance', 'drama']",['GB'],6.0,10.323,,,,,1.0,
tm319911,Accident Man,MOVIE,2018,R,105,"['crime', 'thriller', 'action']",['GB'],6.2,19.533,1.0,,,,,
tm32,A Guy Named Joe,MOVIE,1944,,120,"['drama', 'romance', 'war', 'fantasy']",['US'],6.9,5.666,,,,1.0,,
tm320050,Meri Pyaari Bindu,MOVIE,2017,PG,119,"['drama', 'romance', 'comedy']",['IN'],6.0,2.647,1.0,,,,,
tm320179,Babs,MOVIE,2017,,90,['drama'],['GB'],6.2,4.385,1.0,,,,,
tm320206,#realityhigh,MOVIE,2017,,99,"['comedy', 'drama', 'romance']",['US'],5.1,10.701,,,,,1.0,
tm320211,Children of God,MOVIE,1994,,63,['documentation'],['GB'],6.3,0.685,,,,,1.0,
tm320236,As Far As The Eye Can See,MOVIE,2016,,88,"['drama', 'music']",['US'],5.5,2.343,1.0,,,,,1.0
tm320249,Maria Bamford: Old Baby,MOVIE,2017,,64,"['comedy', 'documentation']",['US'],6.1,2.146,,,,,1.0,
tm320255,Bad Genius,MOVIE,2017,PG-13,130,"['comedy', 'drama', 'crime', 'thriller']",['TH'],7.6,20.398,,,,,1.0,
tm320281,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,2017,R,80,"['music', 'documentation']",['US'],5.3,4.174,,,,,1.0,
tm320343,ExPatriot,MOVIE,2017,,97,"['thriller', 'crime', 'drama']",['US'],4.4,4.961,1.0,,,,,
tm320369,Fighting Mustang,MOVIE,1948,,56,['western'],['US'],7.5,0.6,1.0,,,,,
tm320489,Expedition Happiness,MOVIE,2017,G,95,"['documentation', 'european']",['DE'],5.9,7.586,,,,,1.0,
tm320517,Atlantis Rising,MOVIE,2017,,93,"['thriller', 'documentation', 'action']",['CA'],6.5,5.288,,,1.0,,,
tm320552,Away from Everywhere,MOVIE,2017,,103,['drama'],['US'],7.4,0.7,1.0,,,,,
tm320570,Tully,MOVIE,2018,R,96,"['comedy', 'drama']","['CA', 'US']",7.0,13.592,,,,,1.0,
tm320585,Velaiyilla Pattathari 2,MOVIE,2017,,129,"['comedy', 'action']",['IN'],5.4,2.141,1.0,,,,,
tm320616,Western World,MOVIE,2017,,79,['western'],['US'],2.8,5.349,1.0,,,,,1.0
tm320619,Last Chance Cafe,MOVIE,2006,PG-13,88,"['romance', 'thriller', 'crime', 'family']","['CA', 'US']",5.4,3.363,1.0,,,,,
tm320670,White Fang,MOVIE,2018,PG,87,"['animation', 'family', 'drama', 'western', 'european']","['LU', 'US', 'FR']",6.9,20.071,,,,,1.0,
tm320688,Oriental Evil,MOVIE,1952,,64,['drama'],['US'],5.0,0.677,1.0,,,,,
tm32069,Two Weeks,MOVIE,2006,R,102,"['comedy', 'drama', 'family']",['US'],6.4,4.975,1.0,,,,,
tm3207,Hearts of Humanity,MOVIE,1932,,56,['drama'],['US'],5.9,1.96,1.0,,,,,
tm320727,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",MOVIE,2017,,60,"['comedy', 'documentation']",['US'],7.4,4.588,,,,,1.0,
tm320750,Theeran Adhigaaram Ondru,MOVIE,2017,PG,157,"['thriller', 'crime', 'action']",['IN'],8.2,4.563,1.0,,,,,
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,,60,['comedy'],['XX'],6.3,2.077,,,,,1.0,
tm320785,The Mars Generation,MOVIE,2017,,97,['documentation'],['US'],6.5,3.6,,,,,1.0,
tm320817,Mersal,MOVIE,2017,,169,"['thriller', 'action']",['IN'],7.5,8.293,,,,,1.0,
tm320825,Thaanaa Serndha Koottam,MOVIE,2018,,138,"['comedy', 'action', 'crime']",['IN'],7.0,3.25,1.0,,,,,
tm320839,Velaikkaran,MOVIE,2017,,150,"['drama', 'thriller', 'action']",['IN'],7.2,2.676,1.0,,,,,
tm320844,Loyalty & Respect,MOVIE,2006,,83,"['comedy', 'drama', 'action', 'crime', 'music']",['US'],7.1,1.747,1.0,,,,,
tm320877,"Eriko, Pretended",MOVIE,2018,G,94,"['comedy', 'drama']",['JP'],6.4,0.84,1.0,,,,,
tm320945,Touch Chesi Chudu,MOVIE,2018,G,147,"['action', 'comedy', 'crime']",['IN'],4.9,2.73,1.0,,,,,
tm320949,Simplemente Manu NNa,MOVIE,2017,,71,['comedy'],['MX'],5.4,1.4,,,,,1.0,
tm320950,Raja the Great,MOVIE,2017,G,149,"['comedy', 'action']",['IN'],6.3,2.47,1.0,,,,,
tm321007,Swing Lowe Sweet Chariote,MOVIE,2013,R,96,"['drama', 'action', 'crime']",['US'],7.7,0.6,1.0,,,,,
tm321035,Mawlana,MOVIE,2017,,130,"['thriller', 'drama']",['EG'],6.9,1.577,,,,,1.0,
tm321073,Judwaa 2,MOVIE,2017,,150,"['action', 'comedy', 'romance']",['IN'],3.6,5.689,,,,,1.0,
tm321080,Raabta,MOVIE,2017,,147,"['thriller', 'action', 'drama', 'fantasy', 'romance']",['IN'],5.4,6.809,1.0,,,,,
tm321090,Sweet Home Carolina,MOVIE,2017,,84,"['drama', 'romance', 'comedy']",['US'],5.5,7.169,1.0,,,,,
